postId,postAuthor,postText,creationTime,postUrl,commentAuthorName,commentText,commentId,depth,postAuthor_gender_hybrid
1356125575439035,Pablo Emilio Garcia Rodriguez,,05/14/2025 080724 PM,1356125575439035.0,,,,,male
1356119558772970,Anonymous participant,"Se extraviaron unas llaves hoy , pudo ser cerca al e3t, CT o en comedores. El llavero es un rectangulo negro de Totto y hay una llave marcada azul y una roja",05/14/2025 075851 PM,1356119558772970.0,,,,,anonymous
1356103125441280,Sharick Jhois Duran,"Hola buenas noches busco trabajo o alguien que necesite ayuda para hacer aseo paseo mascotas Ninera auxiliar de cocina mesera en ventas al 3187477017 Manana tengo disponibilidad de tiempo. y Dios los bendiga, por dias o semanas",05/14/2025 072936 PM,1356103125441280.0,,,,,male
1356027268782199,Felipe Investigador Tesista," ?Necesitas ayuda con tu tesis o proyecto de grado? 

!No estas solo! Te ofrecemos asesoria personalizada y elaboracion de proyectos academicos hechos a tu medida. Somos expertos en acompanarte en cada etapa de tu formacion universitaria.

 Te apoyamos en:
 Propuestas
 Anteproyectos
 Proyectos de grado (pregrado, posgrado, maestria)
 Monografias
 Ensayos academicos
 Articulos cientificos
 Presentaciones en diapositivas y sustentaciones
 Correcciones en Normas APA, Vancouver e ICONTEC
 Revision de redaccion y observaciones completas del tutor

 Nos adaptamos a tus necesidades y tiempos, garantizando calidad, originalidad y confidencialidad.

 Contactanos ahora y recibe una cotizacion gratuita:
 +57 (302) 599-7499

Haz realidad tu titulo con un equipo que te respalda. !Te esperamos!",05/14/2025 035003 PM,1356027268782199.0,,,,,male
1356011648783761,Karen Romero,"Luce unas unas hermosas 

poligel 55
acrilicas 55
press on 45
bano acrilico 45
semipermanente 30-35

3166714898

https://www.instagram.com/karenromero6354?igsh=MTVsbHV1dTJvc3FtMw%3D%3D&utm_source=qr

Bucaramanga 
No domicilios",05/14/2025 030809 PM,1356011648783761.0,,,,,female
1356011495450443,Yamith Caicedo,"Holaa chicos ya estoy en la entrada de la 27, apoyen la pagina de insta @p1xeli4 . Pueden hacer pedidos desde alli. Graciasss",05/14/2025 030759 PM,1356011495450443.0,,,,,female
1356003368784589,Daniela Rodriguez,"Ofrezco mi apoyo en la realizacion de talleres, monitorias. Tambien puedo ayudarte con la creacion de diapositivas, resumenes y articulos de investigacion.

https://wa.me/573027237083",05/14/2025 024806 PM,1356003368784589.0,,,,,female
1355990608785865,Carol Sanabria," *Chicos tenemos las mejores mini donas de la U junto con deliciosas obleas* 
Presentaciones de las donitas: 1, 4, 6 y 8 Donitas  
 *Toppings*: Fresa, Oreo, Chips de Chocolate , mani y chocorramo
 *Salsas*: Lecherita, chocolate, arequipe, mora y fresa

 *Precios*:  
- Presentacion de 1 trae 1 topping y 1 salsa: *$1.500*
- Presentacion de 4 trae 2 toppings y 2 salsas : *$5.000*
- Presentacion de 6 trae 3 toppings y 3 salsas : *$7.500*
- Presentacion de 8 trae 4 toppings y 5 salsas : *$10.000*

*Obleas*
Gran variedad de combinaciones desde $3.000 hasta $5.000
Ven y antojate 
 

 *Estamos al frente de biblio en las mesitas de cemento y hacemos Domis por toda la U*",05/14/2025 021617 PM,1355990608785865.0,,,,,female
1355485715503021,Henry Franco,"Hola compas, el dia de hoy entre las 10am y las 2pm fue robada una Yamaha FZ 150 al frente del OXXO en la entrada de la 27. La placa es NKE 16E, cualquier informacion me contactan. (Imagen de referencia)",05/13/2025 072057 PM,1355485715503021.0,,,,,male
1355840472134212,Carolina Duran,"Distribuciones Z-ject somos una empresa especializada en la  importacion, comercializacion y distribucion de insumos , dispositivos , equipos medicos , material medico-quirurgico y de laboratorio clinico, tenemos un amplio catalogo  
En el portafolio encontraras todo lo referente a ello. Si alli no observas algo de lo cual estes interesado, no dudes en preguntarnos de ese producto y/o equipo que solicitas en especial. 

Tenemos:
*tapabocas 
*gorros
*batas desechables 
*polainas
*tensiometros
*fonendoscopios  y mucho mas...

Recuerda, todas nuestras cotizaciones son personalizadas para darte una atencion de maxima calidad. 
EXCELENTES PRECIOS Y CALIDAD
Ventas al detal y al por mayor 
Hacemos envios nacionales 
Facturacion Electronica 
Pagos en efectivo, transferencia.
Para una atencion personalizada con un asesor comercial via WhatsApp.
 https://wa.me/message/AEL7HD6R2CONC1

Contactanos:
Cel. 315-5413799

Ubicados en Carrera 26 # 14 - 29 
Barrio San Francisco Bucaramanga - Colombia  

distribucioneszject@gmail.com",05/14/2025 090442 AM,1355840472134212.0,,,,,female
1355840432134216,Carolina Duran,"Distribuciones Z-ject somos una empresa especializada en la  importacion, comercializacion y distribucion de insumos , dispositivos , equipos medicos , material medico-quirurgico y de laboratorio clinico, tenemos un amplio catalogo  
En el portafolio encontraras todo lo referente a ello. Si alli no observas algo de lo cual estes interesado, no dudes en preguntarnos de ese producto y/o equipo que solicitas en especial. 

Tenemos:
*tapabocas 
*gorros
*batas desechables 
*polainas
*tensiometros
*fonendoscopios  y mucho mas...

Recuerda, todas nuestras cotizaciones son personalizadas para darte una atencion de maxima calidad. 
EXCELENTES PRECIOS Y CALIDAD
Ventas al detal y al por mayor 
Hacemos envios nacionales 
Facturacion Electronica 
Pagos en efectivo, transferencia.
Para una atencion personalizada con un asesor comercial via WhatsApp.
 https://wa.me/message/AEL7HD6R2CONC1

Contactanos:
Cel. 315-5413799

Ubicados en Carrera 26 # 14 - 29 
Barrio San Francisco Bucaramanga - Colombia  

distribucioneszject@gmail.com",05/14/2025 090439 AM,1355840432134216.0,,,,,female
1355827975468795,Laura Aguilar,"!Hola! ?Necesitas ayuda con actividades academicos o quieres mejorar tus notas? !Somos Tierra de Ideas! Siguenos en Instagram para acceder a tutorias y asesorias para primaria y bachillerato.
!Aprende con nosotros! 

@Ideas_tierradeideas
https://Wa.me//+573226223762",05/14/2025 083922 AM,1355827975468795.0,,,,,female
1355808158804110,Aura Liliana Ramirez Arias,,05/14/2025 075910 AM,1355808158804110.0,,,,,female
1355800818804844,Matematicas Andre,"Whatsapp 3142950342, disponibilidad inmediata. Trabajos, talleres, parciales, quiz y mucho mas. Ecuaciones diferenciales, investigacion de operaciones, algebra lineal, multivariado, integral, diferencial, estadistica descriptiva e inferencial, probabilidad etc.",05/14/2025 074348 AM,1355800818804844.0,,,,,male
1355791105472482,Lourdes Narvaez Mendinueta,"""Desde el Comando unitario metropolitano de Bucaramanga CUMB y el Comite de Solidaridad con Palestina de Bucaramanga. A Palestina todo nuestro amor y solidaridad "".",05/14/2025 072432 AM,1355791105472482.0,,,,,female
1324061408645452,Tatiana Chaparro,"Se vende escritorio tiene 15 dias de haberse comprado, info 3027857878",03/30/2025 053854 PM,1324061408645452.0,,,,,female
1355612188823707,Yamith Caicedo,"!Explorando mundos pixelados! 

Anda seguro en todas partes y atodas horas con nuestras espadas.

Pidela de madera, hierro, oro, diamante.

Hecha con cubos 2cmx2cm de madera natural importada de alta calidad.

?Cual es tu favorita? 

costo unitario: 50.000 pesos colombianos.

pago contraentrega solo en bucaramanga.

[#PixelArt](https://www.instagram.com/explore/tags/pixelart/) [#MinecraftArt](https://www.instagram.com/explore/tags/minecraftart/) [#ArteDigital](https://www.instagram.com/explore/tags/artedigital/) [#DisenoPixelado](https://www.instagram.com/explore/tags/dise%C3%B1opixelado/) [#Pixelia](https://www.instagram.com/explore/tags/pixelia/) [#MinecraftStyle](https://www.instagram.com/explore/tags/minecraftstyle/) [#FanArt](https://www.instagram.com/explore/tags/fanart/) [#ArteGeek](https://www.instagram.com/explore/tags/artegeek/) [#DisenoGrafico](https://www.instagram.com/explore/tags/dise%C3%B1ogr%C3%A1fico/) [#CreativePixels](https://www.instagram.com/explore/tags/creativepixels/) [#HechoConAmor](https://www.instagram.com/explore/tags/hechoconamor/) [#PixelArtist](https://www.instagram.com/explore/tags/pixelartist/) [#GamingArt](https://www.instagram.com/explore/tags/gamingart/)[#Minecraft](https://www.instagram.com/explore/tags/minecraft/) [#MinecraftFanArt](https://www.instagram.com/explore/tags/minecraftfanart/) [#PixelArt](https://www.instagram.com/explore/tags/pixelart/) [#GamingArt](https://www.instagram.com/explore/tags/gamingart/) [#ArteDigital](https://www.instagram.com/explore/tags/artedigital/) [#MinecraftCommunity](https://www.instagram.com/explore/tags/minecraftcommunity/) [#PixelStyle](https://www.instagram.com/explore/tags/pixelstyle/) [#MinecraftCreatures](https://www.instagram.com/explore/tags/minecraftcreatures/) [#CrafteaTuMundo](https://www.instagram.com/explore/tags/crafteatumundo/) [#ArteGeek](https://www.instagram.com/explore/tags/artegeek/) [#ArteEnPixeles](https://www.instagram.com/explore/tags/arteenpixeles/)",05/14/2025 122810 AM,1355612188823707.0,,,,,female
1355609375490655,Yamith Caicedo,"!Explorando mundos pixelados! 

Conoce a nuestro simpatico loro hecho con cubos 2cmx2cm de madera natural y mucho amor.

?Cual es tu favorito? 

costo unitario: 55.000 pesos colombianos

pago contra entrega en la ciudad de Bucaramanga de momento.

[#PixelArt](https://www.instagram.com/explore/tags/pixelart/) [#MinecraftArt](https://www.instagram.com/explore/tags/minecraftart/) [#ArteDigital](https://www.instagram.com/explore/tags/artedigital/) [#DisenoPixelado](https://www.instagram.com/explore/tags/dise%C3%B1opixelado/) [#Pixelia](https://www.instagram.com/explore/tags/pixelia/) [#MinecraftStyle](https://www.instagram.com/explore/tags/minecraftstyle/) [#FanArt](https://www.instagram.com/explore/tags/fanart/) [#ArteGeek](https://www.instagram.com/explore/tags/artegeek/) [#DisenoGrafico](https://www.instagram.com/explore/tags/dise%C3%B1ogr%C3%A1fico/) [#CreativePixels](https://www.instagram.com/explore/tags/creativepixels/) [#HechoConAmor](https://www.instagram.com/explore/tags/hechoconamor/) [#PixelArtist](https://www.instagram.com/explore/tags/pixelartist/) [#gamingart](https://www.instagram.com/explore/tags/gamingart/)
[#Minecraft](https://www.instagram.com/explore/tags/minecraft/) [#MinecraftFanArt](https://www.instagram.com/explore/tags/minecraftfanart/) [#PixelArt](https://www.instagram.com/explore/tags/pixelart/) [#GamingArt](https://www.instagram.com/explore/tags/gamingart/) [#ArteDigital](https://www.instagram.com/explore/tags/artedigital/) [#MinecraftCommunity](https://www.instagram.com/explore/tags/minecraftcommunity/) [#PixelStyle](https://www.instagram.com/explore/tags/pixelstyle/) [#MinecraftCreatures](https://www.instagram.com/explore/tags/minecraftcreatures/) [#CrafteaTuMundo](https://www.instagram.com/explore/tags/crafteatumundo/) [#ArteGeek](https://www.instagram.com/explore/tags/artegeek/) [#ArteEnPixeles](https://www.instagram.com/explore/tags/arteenpixeles/)",05/14/2025 122159 AM,1355609375490655.0,,,,,female
1355422188842707,Jhon Suarez,Alguno conoce a alguien del choco que estudie en la UIS? Es para un trabajo,05/13/2025 040917 PM,1355422188842707.0,,,,,male
1355418702176389,Anonymous participant,Buenas tardes alguien que haya realizado el curso de pestanas en Marlene me diga que tal es?,05/13/2025 035804 PM,1355418702176389.0,,,,,anonymous
1355410682177191,Jair Pereira,"Estoy vendiendo accesorios para celular

 Buena calidad

 Precios bacanos

Si necesitan algo o quieren renovar, !aqui estoy!

Apoyenme con la comprita o pasen la voz.

!Gracias de una, la buena.!",05/13/2025 033446 PM,1355410682177191.0,,,,,male
1355207605530832,Camilo Andres Mendoza Suarez,"SI ES SU PRIMERA VEZ EN USA  Y QUIEREN HACER SU VIDA MAS FACIL, UNANSE A ESTE GRUPO 

IF IT'S YOUR FIRST TIME IN THE USA  AND YOU WANT TO MAKE YOUR LIFE EASIER, JOIN THIS GROUP 

",05/13/2025 082204 AM,1355207605530832.0,,,,,male
1355180918866834,Jean Carlos Pardo,"Transforma tu esfuerzo en resultados reales!, ya sea que estes comenzando tu camino fitness o llevando tu entrenamiento al siguiente nivel, tenemos lo que necesitas para darlo todo: proteinas de alta calidad para nutrir tus musculos, preentrenos que encienden tu energia desde la primera repeticion y productos disenados para maximizar cada segundo en el gimnasio. Alcanza tu meta con nosotros! 

Entra a nuestro WhatsApp y pregunta por tu producto: 3151802631

https://wa.me/message/NG7Y6M34NVSIB1

O entra a nuestra pagina web y mira nuestro catalogo:

https://selfchangeproductos.wordpress.com/",05/13/2025 072853 AM,1355180918866834.0,,,,,male
1355180775533515,Armando Martinez,Arriendo habitacion grande para dama sola que estudie con todos los servicios wassp 3185086154 edificio Tribecca 2 apto 603,05/13/2025 072837 AM,1355180775533515.0,,,,,male
1354926688892257,Adopciones Santander,,05/12/2025 093553 PM,1354926688892257.0,,,,,male
1354922858892640,Mart Fabian,"Whatsapp 3203241499 te ayudamos en este fin de semestre, en parciales, quiz, talleres, proyectos etc. En todas las materias de matematicas de universidad.",05/12/2025 092552 PM,1354922858892640.0,,,,,male
1350916275959965,Anonymous participant,"Que tristeza que le robaran las cosas al compa de mecanica.
Pero mas triste es que el propio estudiantado se haga zancadilla, tumben los torniquetes y no dejen instalar camaras, bajo el sonsonete de que la u es publica, que la persecucion, que mamada.

En la universidad no tenemos seguridad, gravenselo muy bien, especialmente los que frecuentan bienestar campestre y canchas.",05/06/2025 115515 AM,1350916275959965.0,,,,,anonymous
1354919102226349,Moreno Juan Miguel,,05/12/2025 091629 PM,1354919102226349.0,,,,,male
1354910805560512,Moreno Juan Miguel,Hola buenas vendo 4 entradas de fucks news para manana...interesados escribir al interno feliz noche .,05/12/2025 085848 PM,1354910805560512.0,,,,,male
1354908732227386,Anonymous participant,"Se encontro perrita cerca a la Uis, al rededor de las 6:30pm de hoy, esta bien cuidada pero muy cansada tiene herida una patita 
Mas info : 322-252-0334",05/12/2025 085537 PM,1354908732227386.0,,,,,anonymous
1354907808894145,Anonymous participant,Busco un apartamento de 2 habitaciones  para tomar en Julio! Agradezco cualquier informacion.,05/12/2025 085353 PM,1354907808894145.0,,,,,anonymous
1354898878895038,Roberto Tavera Baron,"Muchachos, este termo se me perdio en industrial al rededor de las 3 pm
Si alguien lo vio, le agradeceria mucho si me ayuda 

Se gana una chocobanana",05/12/2025 083305 PM,1354898878895038.0,,,,,male
1354898315561761,BriStyle Accesorios - Profesiones - Ciencia,"Hoy celebramos a quienes salvan vidas con amor, paciencia y vocacion 

Sorprende a esa enfermera increible con un regalo que hable de su pasion 

 Accesorios unicos con tematica de enfermeria:

 Aretes, collares, llaveros, tazas y mas

 Personalizados con carino

 Entregas rapidas / Envios a todo el pais

 Escribeme para ver el catalogo y elige el regalo perfecto 

Porque ser enfermera no es solo una profesion, !es una mision de vida! 

Escribenos 

https://wa.me/message/Z2PR7TJ7BJZVJ1

Inst: https://www.instagram.com/bristyle_accesorios?igsh=MXZraGc1eDFodXNlOA==",05/12/2025 083147 PM,1354898315561761.0,,,,,male
1354860855565507,Aura Liliana Ramirez Arias,,05/12/2025 065128 PM,1354860855565507.0,,,,,female
1354860122232247,Ella Pcn,"Buenas noches, se acaban de encontrar un par de llaves en comedores
Se dejan en la porteria de la 27",05/12/2025 064937 PM,1354860122232247.0,,,,,female
1353005775751015,Anonymous participant,"Hola , para la chika que estaba almorzando ya al final que estaba sentada en campestre , en las bancas que tienen luz. Hola , queria saludarte, ojala veas este msj!!!",05/09/2025 084547 PM,1353005775751015.0,,,,,anonymous
1354122875639305,Jeider,"!Demos la bienvenida a los nuevos miembros del grupo!
Elizabeth A Perez Perez,
Marcela Torres,
Erick Lizarazo,
Luzma Uribe,
Dimitri Alvarius,
Karol Celis,
Isaias Briceno Jejen,
Zulay Moncada,
Diego Hernandez,
Danna Castillo,
Patricia Rueda,
Deiby Rincon,
Laura Aguilar,
Dana Marin,
Alejandra Hernandez,
Asistente Ssi,
Juan Camilo,
Yamileth Navarro,
Juan Suarez,
Jose Moreno,
Luisa Rey,
Juan Hernandez,
Andrea Simbaqueba,
Kly Gzon Smi,
Andres Guerrero,
Johanna Tpabon,
Andres Gonzalez,
Andrea Juliana Rodriguez,
Julian Steven Valencia,
Julie Andrea,
Felipe Fonseca Becerra,
Luz Lama,
Adrian Vell,
Adriana Landinez,
Katherine Ortiz,
Juan Rojas,
Andres Velasquez,
Saldana Pili,
Andres AR,
Hei Araque,
Andres Ardila,
Fabian Villamizar,
Daniela Martinez,
Cesar Canizares,
Luis Martinez,
Anthony,
David Mustafa,
Kevin Vega,
Granados MA,
Diego Velasco Gutierrez,
Nicolas Alejandro Castilla,
Yenny Velandia,
Camila Suares,
Felipe Investigador Tesista,
Juan David Arevalo,
Maria Ines Ladino,
Karina Alfonso,
Arias Santiago,
Jesus David Quintanilla,
Mariana Villamizar,
Melanie Berbesi,
Juan Castillo,
Angelica Vanegas Cortes,
Daira Valenzuela,
Yan Lls,
Samuel Blanco,
Flor Alba Mendez Sanchez,
Carlos Fernandez,
Mi Claris Sierra Florez,
Juan Sarmiento,
Jean Carlos Pardo,
Daniela Tarazona,
Dayro Jose Sierra Castro,
Danny Ramirez,
Didier Andres Leon,
Brandon Jaimes,
Leonel,
Heidy Gonzalez,
Daniel Alejandro Ariza,
Andres Rey,
Jhon Andres Lopez Loza,
Daniel Caballero,
Miguel Preciado,
Daniela Quintero,
Juan Carlos Basto Pineda,
Ch Mauricio,
Paula Pedraza,
Sol Ramon,
Juan Cortes,
Oscar Sanchez,
Tatiana Calderon Hernandez,
Sergio Rincon,
Jen Barraza,
Carlos Ramirez,
Helver Crispiniano Alvarez Castro,
Camilo Patino,
Andres Delgadillo,
Pueblito Crochet,
Julian Lizcano,
Natalia Ospina,
Katherine Carvajal,
Melissa Alvarez,
Vanessa Diaz,
Maria Florez Rebolledo,
Michelle Sanchez,
William Riano,
Paula Andrea,
Cristian Orduz Carvajal,
Juan Diego Ferreira,
Laura Gomez,
Enrique,
Erick Perez,
Maria Fernanda,
Jose Fernando Montes,
Martha Kammerer,
Camila Castellanos Arenales,
Leidy Ruales,
Nayibe Florez Osorio,
ElBoqui Sucio,
Alejandra Murillo,
Yolimar Bermudez,
Gabriela Rey,
Emilio Zapata,
Jwmj Kite,
Rocio Miranda,
Daniela Delgado,
Angelica DNo Futuro,
Ivan Alejandro,
Henry Franco,
Edisson Aponte S,
Oisac Alexis Tellez,
Juliana Bonilla,
Laura Alvarez,
Evelint Ortiz,
Sebastian Zabala,
Katerine Torres,
Cami Villamizar,
Daniel Suarez,
Sofia Rueda,
Catalina Ramirez Silva,
Jhojan Barreto,
Vanesa Ochoa,
Kleber Malave,
Jorge Humberto Moreno Manrique,
Willy Fonseca,
Angy Pineda,
Liz Adriana Sanabria,
Julietth CB,
David Morantes Garcia,
Milena Cordero Tibaduiza,
Felipe Gomez,
Arnold Rojas,
Melissa Ciodaro,
Emily S. Q. Guerrero,
Juan Manuel,
Santiago Solano Lozada,
Valentina Acevedo,
Marisoll Mejia,
Carolina Plazas,
Diana Mateus Garcia,
Kevin Mantilla,
Laurent Duarte,
Julian Vega,
Tecnoimport Bga,
Lau Gar,
Kevin Murillo,
Natalia Morales,
Steven Plata,
Ligth Yagami,
Karen Boorques,
Daniela Florez,
Michelle Cats,
Annie Olave,
Marcela Paez Macias,
Naturalistas UIS,
BriStyle Accesorios - Profesiones - Ciencia,
Jose Luis Hurtado Granados,
Bell Jar Tarot,
Juan Pa Gonzalez,
Diego Nino,
Alexandra Siabato Orduz,
Jhonatan Lopez,
Morales Morales,
Sabrositas Bucaramanga-lacumbre,
Moreno Juan Miguel,
Andres Suarez,
Rosenda Gamboa,
Paola Munoz,
Juan Pablo Solano,
Ana Jhancy,
Juanpa Gelpa,
Frederick David Escobar Rodriguez,
Pablo Bohorquez,
Jonathan Nardes,
Gata Azul,
Clara Isabel,
Ambar Choco,
Danna Maldonado",05/12/2025 015952 PM,1354122875639305.0,,,,,male
